,GNN,Neural Network,Linear Regression,Rolling Mean
Bus_90,0.06374521553516388,0.32208240032196045,0.037397995591163635,0.0990932434797287
Bus_91,0.018305281177163124,0.5558915138244629,0.06516976654529572,0.02133304998278618
Bus_92,0.06548550724983215,0.5654533505439758,0.06921261548995972,0.018989188596606255
Bus_93,0.06904564797878265,0.16017629206180573,0.035098254680633545,0.11926711350679398
Bus_94,0.09357111155986786,0.167803093791008,0.06598691642284393,0.17554989457130432
Bus_95,0.191814586520195,0.5921454429626465,0.12958556413650513,0.2678498923778534
Bus_96,0.14835573732852936,0.5590243339538574,0.11417286843061447,0.2723800241947174
Bus_97,0.09312143921852112,0.1813003420829773,0.05602128803730011,0.17628049850463867
Bus_98,0.09934423863887787,0.3292445242404938,0.043155550956726074,0.08525452017784119
Bus_99,0.1390107125043869,0.7582640647888184,0.15824797749519348,0.06657905131578445
Bus_100,0.07715830951929092,0.6137251257896423,0.10689568519592285,0.04727717489004135
Bus_101,0.06834004074335098,0.19228795170783997,0.03672518581151962,0.10468358546495438
Bus_102,0.04477871581912041,0.4937171936035156,0.05407143384218216,0.053309809416532516
Bus_103,0.1487259417772293,0.3754562437534332,0.1218511089682579,0.30913785099983215
Bus_104,0.37927865982055664,0.8504483699798584,0.21462184190750122,0.849440336227417
Bus_105,0.2819165587425232,0.7306890487670898,0.1891527771949768,0.6445775628089905
Bus_106,0.2517882287502289,0.45176783204078674,0.14935202896595,0.4354742467403412
Bus_107,0.07723049074411392,0.5793513059616089,0.09829147160053253,0.050645072013139725
Bus_108,0.27974337339401245,0.6994734406471252,0.19284825026988983,0.690047562122345
Bus_109,0.3092927634716034,0.7830954790115356,0.19652500748634338,0.7099609375
Bus_110,0.32635000348091125,0.7834001183509827,0.21006886661052704,0.7643103003501892
Bus_111,0.25348567962646484,0.8880581855773926,0.21175207197666168,0.45105820894241333
Bus_112,0.3975304067134857,0.9432646632194519,0.28681594133377075,0.8699187636375427
Bus_113,0.20468619465827942,0.36745402216911316,0.08154679089784622,0.2143915742635727
Bus_114,0.47860369086265564,2.258577346801758,0.46060940623283386,0.9326457977294922
Bus_115,0.48927992582321167,2.409883499145508,0.46743008494377136,0.9208112955093384
Bus_116,0.03549584746360779,0.7803964614868164,0.0746220201253891,0.041086532175540924
Bus_117,0.44579723477363586,0.8622471690177917,0.23884589970111847,0.5682979822158813
Bus_118,0.06837695091962814,0.2938036024570465,0.035187095403671265,0.11394249647855759
