,GNN,Neural Network,Linear Regression,Rolling Mean
221,0.16248474,1.0245856,0.29875302,0.1816436
222,0.013770781,0.0028930083,0.06801051,0.027697694
223,0.3233192,0.4161297,0.0054203346,0.32950267
224,0.054744005,0.010976687,0.13891304,0.06817887
225,0.09040518,0.19875208,0.018010542,0.699242
226,0.08433133,1.2825774,0.02316159,0.08122039
227,0.054814845,0.1285856,0.04613948,0.11441827
228,0.0051130205,0.12593856,0.15736598,0.04190027
229,0.01633054,0.13543925,0.109915294,0.04673651
230,0.014076471,0.6493972,0.013000213,0.67151475
231,0.11388755,0.14176385,0.026601942,0.0034034252
232,0.37373465,0.09760458,0.13494205,0.011255
233,0.4212521,0.13465582,0.086715296,0.004222803
234,0.046984315,1.3017461,0.0058186213,0.7824042
235,0.031820286,0.54600555,0.004537344,2.9802322e-08
236,0.12019223,0.16620797,0.03621952,0.05950737
237,0.009606123,0.63797957,0.07301095,0.0035904227
238,0.45868373,0.24995396,0.054801643,0.0066660345
239,0.17493689,0.6044085,0.015044421,0.04540742
240,0.15896787,0.07816382,0.06669569,0.14422905
241,0.117559254,0.36439866,0.014510535,0.013002574
242,0.101095974,0.17134951,0.041184098,0.0016401783
243,0.015588403,0.26928473,0.032218363,0.06369917
244,0.08272097,1.9850229,0.29875302,0.010584369
245,0.07494865,0.039819635,0.0688692,0.16524714
246,0.06667875,1.5818543,0.29875302,0.045835048
247,0.10830857,0.077432275,0.03687405,0.04578978
248,0.37274957,0.10960066,0.12808824,0.4072932
249,0.1995964,0.48019525,0.29875302,0.07782966
250,0.033400312,2.3992116,0.037786506,0.3159821
251,0.06631279,0.12248922,0.006036967,0.057594005
252,0.16054171,0.17084302,0.29875302,0.019450486
253,0.76481175,0.60040927,0.0059001297,0.11293638
254,0.122422576,0.4408125,0.033924304,0.0069892406
255,0.061920427,0.5558527,0.072593644,0.058706313
256,0.054564297,0.51732767,0.030869097,0.94369984
257,0.063842535,0.014246136,0.046902798,0.081687555
258,0.012724794,0.070412025,0.10851224,0.04105203
259,0.030669004,0.043406237,0.013444483,0.05377984
260,0.019980669,2.4780293,0.014308184,0.05544293
261,0.0021280944,0.0162085,0.29875302,0.0999797
262,0.014276724,2.621921,0.045775063,0.0033569336
263,0.3966558,0.39200777,0.023666909,0.016774677
264,0.007999554,0.030126795,0.019762848,0.0033116639
265,0.07713145,0.08697593,0.024287611,2.9802322e-08
266,0.023353502,0.082503624,0.023561507,0.07797608
267,0.016554594,0.62017447,0.084981024,0.02596873
268,0.013450883,0.2270905,0.01565519,0.32502523
269,0.061374903,0.6822829,0.41868556,2.9802322e-08
270,0.09079189,0.3248748,0.053946972,2.9802322e-08
271,0.03789054,0.5782006,0.5226455,0.011103753
272,0.06200397,0.08188187,0.1635156,0.3892032
273,0.100243755,0.37945932,0.18189451,0.33110428
274,0.10292122,0.19378018,0.04118511,0.46275753
275,0.27270773,0.11479506,0.13233638,0.015947457
276,0.8153372,0.24835673,0.1969643,0.030633248
277,1.4117508,0.27365935,0.024323003,0.03618014
278,0.020143934,0.010400899,0.07516645,0.058100224
279,0.021365508,0.24173942,0.063176736,0.012297958
280,0.008456655,0.049640387,0.028093576,2.9802322e-08
281,0.24907507,0.030384041,0.108170405,0.088024616
282,0.4181196,0.57427293,0.29875302,0.070521325
283,0.10074355,0.0875987,0.018085185,0.7856858
284,0.04240185,0.41380712,0.2384628,2.9802322e-08
285,0.0008452721,0.07913151,0.07495493,2.9802322e-08
286,0.011074379,0.22478235,0.1017375,0.13082516
287,0.09408456,0.33296314,0.038228005,0.06006434
288,0.13383436,0.06895237,0.20714428,2.9802322e-08
289,0.035693303,0.43293822,0.0075775385,0.017183617
290,0.0291498,2.0982907,0.024919033,0.037093878
291,1.2931886,0.82476383,0.019792616,2.9802322e-08
292,0.09543467,0.005896926,0.01664111,0.050019145
293,0.016878039,0.6364843,0.026741415,0.08721697
294,0.15843666,0.08818918,0.16029412,2.9802322e-08
295,0.03719913,0.6542406,0.004275009,0.16504383
296,0.009231165,0.0335624,0.0057632327,0.19947138
297,0.09355936,0.5919989,0.014733188,0.110928014
298,0.1691246,0.16220766,0.02414978,0.083597034
299,0.029639602,0.02569929,0.024036437,0.05619718
300,0.15915477,0.2002526,0.26884842,0.027727984
301,0.13563007,0.41077673,0.07034445,0.036572
302,0.009057283,0.06441753,0.07989043,0.10473493
