,GNN,Neural Network,Linear Regression,Rolling Mean
215,0.028528929,0.1552018,0.117982924,1.1920929e-07
216,0.11388321,0.68004656,0.07902837,0.009277105
217,0.104380846,0.21895349,0.0053474307,0.068838716
218,0.008282602,0.05346986,0.03717894,0.22464882
219,0.06839955,1.0991561,0.06575847,0.20870829
220,0.07488683,0.27308267,0.08860594,0.35582143
221,0.0836177,0.87484515,0.047216743,0.49920738
222,0.029505134,0.98451734,0.013314724,0.028788239
223,0.123179466,0.5653466,0.015436754,0.10498795
224,0.09956558,0.35483235,0.02000159,0.004059583
225,0.2818273,0.6578461,0.15822303,0.26640517
226,0.06399383,0.7139527,0.07941133,0.070145845
227,0.03760481,1.4458677,0.07500878,0.17351149
228,0.5170561,0.31965426,0.028656453,0.005658269
229,0.06643546,0.5150156,0.079983234,0.34288648
230,0.007547438,0.5737568,0.097219914,0.11030972
231,0.03929799,0.292617,0.040140033,0.030009858
232,0.0041226745,0.5723778,0.013907835,0.034000576
233,0.02254647,0.21556856,0.11189985,0.19646561
234,0.11551195,1.3461788,0.08670777,0.20358053
235,0.033733815,3.3428445,1.5800464,0.61599493
236,0.1990293,0.5872405,0.021703765,0.126892
237,0.047406066,1.0071535,0.0278465,0.024789274
238,0.045790553,0.32282224,0.008585423,0.3802829
239,0.043241143,2.564748,0.23052451,0.99019694
240,0.26601455,0.26740012,0.04266417,0.021154404
241,0.04698941,1.4237647,0.052233994,0.06385699
242,0.0023233593,1.8194087,0.024508476,0.5987159
243,0.054988652,0.49327627,0.1048249,0.0289796
244,0.27676368,0.71079326,0.29631782,0.036652815
245,0.31895518,0.16118097,0.07344705,0.13487434
246,0.17667615,1.9637506,0.064460635,0.8996097
247,0.57337296,0.73061615,0.098403335,0.48546147
248,0.09684166,1.1106818,0.03365037,0.035456
249,0.052422583,0.4636256,0.018157914,0.12366706
250,0.08648062,0.8415804,0.097884,0.054582834
251,0.07115677,0.4959569,0.08218089,0.27360958
252,0.16231701,1.0751337,0.073746026,0.019917935
253,0.06360513,0.009173453,0.16773301,0.07077512
254,0.18649927,0.53673893,0.07326925,0.2574766
255,0.100105345,0.107517496,0.08683628,0.041491926
256,0.017529488,0.009011883,0.07323718,0.070005715
257,0.40773314,1.8631233,0.04451847,0.006321132
258,0.05598545,0.7296158,0.007183075,0.09348908
259,0.026500106,0.646278,0.119187355,0.0014140606
260,0.1662923,0.51719713,0.10210544,0.0039036274
261,0.20132273,0.42908192,0.08106232,0.015884757
262,0.011341751,0.7209156,0.35912347,0.16200382
263,0.039363623,0.2986083,0.17291811,0.040593892
264,0.02227056,1.8746538,0.118168056,0.052714586
265,0.16430354,0.15162441,0.15962583,0.034142643
266,0.05643651,0.69976723,0.14707053,0.009661913
267,0.06680548,0.39545792,0.044159234,0.031824827
268,0.52321017,0.5817322,0.017015293,0.15197352
269,0.038935184,0.892591,0.072547466,0.0070136786
270,0.32866818,0.44138423,0.04919441,0.01179415
271,0.034526646,1.1049609,0.058123797,0.023067772
272,0.7401775,0.5374066,0.13785791,0.016010702
273,0.33511502,1.1859758,0.25107175,0.10537553
274,0.09184468,0.6598168,0.1632747,0.28822035
275,0.28915614,0.72702885,0.08413908,0.13581464
276,0.019064426,0.59685135,0.016596869,0.006179571
277,0.061886594,0.8989329,0.039429843,0.040732026
278,0.1674835,0.6745209,0.12612614,0.012090057
279,0.0031558722,0.021881282,0.03591837,0.024367154
280,0.01969695,2.9336786,0.03891477,0.43444842
281,0.095800236,0.2050665,0.068761855,0.05757445
282,0.0942806,0.25585377,0.009826124,0.030486166
283,0.50282174,1.5497271,0.023771048,0.008315802
284,0.16622452,0.11121113,0.32017303,0.3188149
285,0.017491817,0.2151883,0.33004546,0.18914998
286,0.09990384,0.05215697,0.009976119,0.07149547
287,0.041554086,0.60144037,0.06965649,0.2587906
288,0.10136479,0.80498755,0.08164948,0.025661707
289,0.46180922,0.9499305,0.07208055,0.06676945
290,0.09298366,0.8594446,0.33114386,0.004101634
291,0.07771391,0.51363087,0.06303662,0.07996544
292,0.21137732,0.2802127,0.023512237,0.008583128
293,0.017145395,0.517908,0.013817161,0.060335577
294,0.010089934,1.2406546,0.12321091,0.14489919
295,0.08346999,1.8593628,0.041043773,0.016166866
296,0.038439438,0.46239927,0.15735316,0.0181759
297,0.03279555,0.548184,0.019593291,1.3296485
298,0.003045261,0.743219,0.014996216,0.02676019
299,0.49213532,0.2814541,0.034214973,0.8942442
300,0.13718098,0.28662032,0.25174183,0.0032609105
301,0.13416067,3.0172992,0.093606114,0.043755263
302,0.0131444335,3.0755818,0.0714888,0.05186255
303,0.04348293,0.74691486,0.09067774,0.030608654
304,0.018768191,0.8734301,0.09224182,0.62932414
305,0.00082689524,0.09076302,0.06517011,0.14782824
306,0.15196629,0.0597424,0.098496914,0.0058916807
307,0.05211258,0.2353746,0.28808922,0.5237707
308,0.15024629,1.1203829,0.23295069,0.041175485
309,0.0780728,0.70640063,0.15889496,0.07493919
310,0.023688793,0.58616936,0.026477158,0.1487522
311,0.12037367,0.83835405,0.032172084,0.049631655
312,0.039471596,0.9107567,0.113330364,0.0044891834
313,0.11327362,0.6147713,0.003936425,0.010703802
314,0.079480946,1.4778514,0.08033916,0.12876558
315,0.042642176,0.66605437,0.143035,0.13992175
316,0.07207143,0.67996484,0.048837572,0.017606437
317,0.034074932,0.5614837,0.0046120062,0.015265644
318,0.00042921305,0.052646488,0.04469019,0.054133713
319,0.0075345635,0.30540574,0.056145996,0.041537285
320,0.0011126399,0.6537086,0.08940315,0.026346624
321,0.014035702,1.3424702,0.06388882,0.021605253
322,0.046447158,0.74495107,0.058528543,0.01627937
323,0.08703506,0.20006262,0.21725976,0.30740345
324,0.038564444,0.036789346,0.42115355,0.09655595
325,0.37383842,0.50440824,0.09059441,0.08148086
326,0.31182563,0.6645885,0.038265016,0.20075656
327,0.048961103,1.6801997,0.084620684,0.04227233
328,0.057662517,1.0670642,0.12803441,0.50604457
329,0.00038951635,0.9608308,0.06421864,0.7354645
330,0.18634352,0.7885143,0.07379234,0.28284782
331,0.039142743,0.6402014,0.09497923,0.4064305
332,0.06867072,0.18146175,0.24744727,0.062359106
333,0.09360649,0.18092579,0.041776337,0.45050514
334,0.050487578,1.0585269,0.03840226,0.19232413
335,0.021801353,0.6518684,0.091629565,0.042917818
336,0.8175312,0.8151798,0.03457111,0.0792675
337,0.043142006,0.048958197,0.14013147,0.043205142
338,0.6564411,0.57321507,0.040291846,1.0748342
339,0.016745985,1.9375929,0.060984433,0.056290805
340,0.03661585,0.6623822,0.0032638013,0.015016735
341,0.038022816,0.4236493,0.12769818,0.004707873
342,0.5136591,0.47874436,0.022862382,0.03640884
343,0.20766014,0.87290734,0.06875515,0.117069006
344,0.48299712,3.6545758,0.20243794,0.28417552
345,0.25593337,0.3392681,0.2496506,0.054132223
346,0.010193646,0.88183534,0.08669218,0.2327013
347,0.031449273,1.0646719,0.06896961,0.13214411
348,0.09605849,1.0257831,0.12924725,0.46127856
349,0.106255054,1.2391355,0.10942063,0.33837533
350,0.053122044,0.2280503,0.0005941093,0.3362871
351,0.077582926,0.14377102,0.05119711,0.4701332
352,0.092386186,0.5302571,0.06283355,0.03764099
353,0.10846475,0.008941084,0.098440096,0.10972419
354,0.04631138,0.75140154,0.075100124,0.040598154
355,0.12065043,0.96326524,0.2629668,0.085194774
356,0.11967075,0.45688134,0.049676836,0.007843554
357,0.004687935,0.5627977,0.0020555407,0.34719723
358,0.020102888,0.97949916,0.030737221,1.1920929e-07
359,0.011356354,0.09034023,0.07156783,0.015031628
360,0.023616761,0.6745495,0.1118319,0.006771028
361,0.06656259,0.011824772,0.07301995,0.10160485
362,0.2522379,0.59618515,0.009128725,0.008719206
363,0.023815244,1.4071264,0.03657499,0.056762815
364,0.042146504,0.8351897,0.062737316,0.8279172
365,0.10080668,0.6166817,0.08927974,0.015707493
366,0.013394892,0.6897135,0.12855488,0.10305379
367,0.114672005,0.6277801,0.2859692,0.05304441
368,0.036746144,1.3002894,0.068809435,0.13537636
369,0.020400554,0.3662339,0.2776013,0.4329202
370,0.105751276,0.14822622,0.029267967,0.0023043752
371,0.088739276,0.43292102,0.009372592,0.04073167
372,0.04877591,1.9787657,0.104221284,0.030357689
373,0.06113199,0.5359022,0.00293082,0.18084969
374,0.100690156,1.9626625,0.00259386,1.1920929e-07
375,0.07833635,0.5180892,0.029511213,0.006352544
376,0.02482026,0.4625544,0.0021553934,0.021267354
377,0.020968616,0.2411567,0.010339886,0.084986515
378,0.05063291,0.77347183,0.06684327,0.008339107
379,0.012880459,0.42135802,0.5633936,0.36777094
380,0.057820737,0.5448126,0.23294729,0.025268793
381,0.022751331,0.5406194,0.066304,0.050438523
382,0.02841562,0.3006398,0.11895655,0.5954074
383,0.06936258,0.9169743,0.103013635,0.04480592
384,0.0026010573,0.8583025,0.21182735,0.2861229
385,0.06151843,1.1034114,0.04362896,0.10773095
386,0.09448421,0.3078916,0.10468465,0.25928968
387,0.03485012,0.39997745,0.043597788,0.03290522
388,0.054841384,0.765509,0.033847004,1.1968393
389,0.08516091,0.5314287,0.030098826,0.06697774
390,0.050664246,0.43099013,0.019120082,0.20162427
391,0.033616483,0.38163376,0.14509434,0.16253161
392,0.016495526,0.14673983,0.080740064,0.13723576
393,0.0055050254,0.06332681,0.14237654,0.064548016
394,0.11131948,0.7176215,0.026733905,1.1920929e-07
395,0.0003195405,0.77888787,0.04375637,0.05291614
396,0.002675891,0.8245624,0.051290676,0.13923901
397,0.5887711,0.4965688,0.07251921,0.058397114
398,0.01908511,0.45683688,0.07150291,1.2069341
399,0.057161033,1.0663005,0.1003876,0.013314307
400,0.0042978097,0.49189764,0.5633936,0.17419961
401,0.0627583,0.7063312,0.08451933,0.20216052
402,0.08697051,1.0965475,0.28669024,0.015464842
403,0.19273126,0.05828151,0.05212766,0.013190031
404,0.19593547,0.85467184,0.0652408,0.029806137
405,0.06974727,0.13313465,0.5633936,0.73587334
406,0.057035893,0.1444518,0.03965354,0.2383988
407,0.05428064,0.7336637,0.005166054,0.21539676
408,0.019498885,0.44853184,0.040455252,0.0030690432
409,0.01356177,0.75919926,0.121035874,0.31447214
410,0.12556553,0.77566934,0.19080263,0.007009089
411,0.16057032,0.48350227,0.093691885,0.53159803
412,0.023589551,0.44120362,0.062556684,0.11545823
413,0.042250097,0.3262608,0.13225806,0.009132922
414,0.17678225,0.76772726,0.06494522,0.11058612
415,0.2000193,0.82862437,0.07218915,0.26941562
